,CellID,ExpType,RecMode,Sweep,SweepCount,Peak,Tail,AvgPeak,AvgTail,AmpNARatioDepol,AmpNARatioMgFree,,,,
4475,20121111C1,Depol,EPSC70MinusPre,14,9,-42.34943,-2.253553,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4476,20121111C1,Depol,EPSC70MinusPre,15,10,-40.99725,-2.244055,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4477,20121111C1,Depol,EPSC70MinusPre,16,11,-54.92734,-1.981722,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4478,20121111C1,Depol,EPSC70MinusPre,17,12,-81.69711,-2.444275,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4479,20121111C1,Depol,EPSC70MinusPre,18,13,-127.7923,-2.866507,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4480,20121111C1,Depol,EPSC70MinusPre,19,14,-104.8183,-2.693961,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4481,20121111C1,Depol,EPSC70MinusPre,20,15,-30.05102,-0.2007475,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4482,20121111C1,Depol,EPSC70MinusPre,21,16,-67.86957,-2.530563,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4483,20121111C1,Depol,EPSC70MinusPre,22,17,-34.4376,-3.061417,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4484,20121111C1,Depol,EPSC70MinusPre,23,18,-41.64804,-1.758933,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4485,20121111C1,Depol,EPSC70MinusPre,24,19,-34.8676,-0.07335621,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4486,20121111C1,Depol,EPSC70MinusPre,25,20,-50.48422,-0.4998312,-55.684262,-2.1853602155,0.1333813017,0.0680516845,,,,
4487,20121111C1,Depol,EPSC40Plus,6,1,30.90505,3.829913,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4488,20121111C1,Depol,EPSC40Plus,7,2,33.52412,6.321403,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4489,20121111C1,Depol,EPSC40Plus,8,3,31.22791,10.69408,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4490,20121111C1,Depol,EPSC40Plus,9,4,34.80174,5.373193,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4491,20121111C1,Depol,EPSC40Plus,10,5,29.39072,5.714068,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4492,20121111C1,Depol,EPSC40Plus,11,6,34.87824,12.37966,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4493,20121111C1,Depol,EPSC40Plus,12,7,40.79887,11.39242,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4494,20121111C1,Depol,EPSC40Plus,13,8,40.87025,7.975117,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4495,20121111C1,Depol,EPSC40Plus,14,9,33.34402,6.935471,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4496,20121111C1,Depol,EPSC40Plus,15,10,38.04074,3.382456,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4497,20121111C1,Depol,EPSC40Plus,16,11,31.91496,5.045668,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4498,20121111C1,Depol,EPSC40Plus,17,12,29.40294,11.34122,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4499,20121111C1,Depol,EPSC40Plus,18,13,26.15624,12.08567,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4500,20121111C1,Depol,EPSC40Plus,19,14,44.55495,7.137655,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4501,20121111C1,Depol,EPSC40Plus,20,15,44.16616,6.532038,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4502,20121111C1,Depol,EPSC40Plus,21,16,45.95655,10.1982,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4503,20121111C1,Depol,EPSC40Plus,22,17,27.2473,5.757212,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4504,20121111C1,Depol,EPSC40Plus,23,18,32.89766,5.755748,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4505,20121111C1,Depol,EPSC40Plus,24,19,30.2498,2.56336,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4506,20121111C1,Depol,EPSC40Plus,25,20,39.11348,8.130235,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4507,20121111C1,Depol,EPSC40Plus,6,1,30.90505,3.829913,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4508,20121111C1,Depol,EPSC40Plus,7,2,33.52412,6.321403,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4509,20121111C1,Depol,EPSC40Plus,8,3,31.22791,10.69408,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4510,20121111C1,Depol,EPSC40Plus,9,4,34.80174,5.373193,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4511,20121111C1,Depol,EPSC40Plus,10,5,29.39072,5.714068,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4512,20121111C1,Depol,EPSC40Plus,11,6,34.87824,12.37966,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4513,20121111C1,Depol,EPSC40Plus,12,7,40.79887,11.39242,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4514,20121111C1,Depol,EPSC40Plus,13,8,40.87025,7.975117,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4515,20121111C1,Depol,EPSC40Plus,14,9,33.34402,6.935471,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4516,20121111C1,Depol,EPSC40Plus,15,10,38.04074,3.382456,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4517,20121111C1,Depol,EPSC40Plus,16,11,31.91496,5.045668,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4518,20121111C1,Depol,EPSC40Plus,17,12,29.40294,11.34122,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4519,20121111C1,Depol,EPSC40Plus,18,13,26.15624,12.08567,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4520,20121111C1,Depol,EPSC40Plus,19,14,44.55495,7.137655,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4521,20121111C1,Depol,EPSC40Plus,20,15,44.16616,6.532038,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4522,20121111C1,Depol,EPSC40Plus,21,16,45.95655,10.1982,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4523,20121111C1,Depol,EPSC40Plus,22,17,27.2473,5.757212,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4524,20121111C1,Depol,EPSC40Plus,23,18,32.89766,5.755748,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4525,20121111C1,Depol,EPSC40Plus,24,19,30.2498,2.56336,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4526,20121111C1,Depol,EPSC40Plus,25,20,39.11348,8.130235,34.972085,7.42723935,0.1333813017,0.0680516845,,,,
4527,20121111C1,Depol,EPSC70MinusPost,1,1,-46.62184,0.1762386,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4528,20121111C1,Depol,EPSC70MinusPost,4,2,-52.88775,-3.085052,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4529,20121111C1,Depol,EPSC70MinusPost,5,3,-34.33739,-6.505361,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4530,20121111C1,Depol,EPSC70MinusPost,6,4,-61.44673,-2.75631,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4531,20121111C1,Depol,EPSC70MinusPost,9,5,-32.40775,4.574834,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4532,20121111C1,Depol,EPSC70MinusPost,12,6,-58.0166,-0.4866555,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4533,20121111C1,Depol,EPSC70MinusPost,16,7,-38.55047,-7.418513,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4534,20121111C1,Depol,EPSC70MinusPost,17,8,-29.9797,-3.420595,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4535,20121111C1,Depol,EPSC70MinusPost,18,9,-46.2436,1.960456,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4536,20121111C1,Depol,EPSC70MinusPost,19,10,-57.31483,-1.028983,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4537,20121111C1,Depol,EPSC70MinusPost,20,11,-32.85922,-0.4650015,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4538,20121111C1,Depol,EPSC70MinusPost,24,12,-25.667,-3.234696,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4539,20121111C1,IV,EPSCIV,1,13,-29.10413,-2.379383,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4540,20121111C1,IV,EPSCIV,2,14,-8.108495,-1.015688,-39.5389646429,-1.7917649571,0.1333813017,0.0680516845,,,,
4541,20121116C2,Depol,EPSC70MinusPre,3,1,-255.2144,-0.2877097,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4542,20121116C2,Depol,EPSC70MinusPre,4,2,-269.1169,-1.040838,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4543,20121116C2,Depol,EPSC70MinusPre,5,3,-218.3689,-9.825496,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4544,20121116C2,Depol,EPSC70MinusPre,6,4,-288.8037,-3.504635,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4545,20121116C2,Depol,EPSC70MinusPre,8,5,-201.6383,-5.567414,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4546,20121116C2,Depol,EPSC70MinusPre,9,6,-260.6666,-6.80406,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4547,20121116C2,Depol,EPSC70MinusPre,10,7,-439.4293,-5.5217,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4548,20121116C2,Depol,EPSC70MinusPre,11,8,-308.9325,-3.24616,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4549,20121116C2,Depol,EPSC70MinusPre,12,9,-380.0441,-9.529166,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4550,20121116C2,Depol,EPSC70MinusPre,14,10,-365.9692,-9.501443,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4551,20121116C2,Depol,EPSC70MinusPre,15,11,-349.6217,-2.423951,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4552,20121116C2,Depol,EPSC70MinusPre,16,12,-386.0829,-5.789901,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4553,20121116C2,Depol,EPSC70MinusPre,17,13,-245.8117,-4.132796,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4554,20121116C2,Depol,EPSC70MinusPre,18,14,-382.0319,-12.85455,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4555,20121116C2,Depol,EPSC70MinusPre,19,15,-481.2661,-7.008673,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4556,20121116C2,Depol,EPSC70MinusPre,20,16,-371.0233,-4.463082,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4557,20121116C2,Depol,EPSC70MinusPre,21,17,-356.1981,-5.015902,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4558,20121116C2,Depol,EPSC70MinusPre,22,18,-370.6192,-7.12545,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4559,20121116C2,Depol,EPSC70MinusPre,23,19,-416.2777,-6.255349,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4560,20121116C2,Depol,EPSC70MinusPre,24,20,-411.4678,-8.797267,-337.929215,-5.934777135,0.0955025892,0.0487258108,,,,
4561,20121116C2,Depol,EPSC40Plus,4,1,74.4838,28.55068,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4562,20121116C2,Depol,EPSC40Plus,5,2,79.05326,35.30378,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4563,20121116C2,Depol,EPSC40Plus,6,3,69.68677,24.57711,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4564,20121116C2,Depol,EPSC40Plus,8,4,80.31417,33.63842,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4565,20121116C2,Depol,EPSC40Plus,9,5,93.50306,41.86713,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4566,20121116C2,Depol,EPSC40Plus,10,6,71.68728,37.97427,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4567,20121116C2,Depol,EPSC40Plus,11,7,70.61601,21.5997,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4568,20121116C2,Depol,EPSC40Plus,12,8,81.3406,29.70597,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4569,20121116C2,Depol,EPSC40Plus,14,9,74.34239,39.30193,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4570,20121116C2,Depol,EPSC40Plus,15,10,62.28361,25.92293,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4571,20121116C2,Depol,EPSC40Plus,16,11,89.3467,36.06286,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4572,20121116C2,Depol,EPSC40Plus,17,12,82.76744,21.6848,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4573,20121116C2,Depol,EPSC40Plus,18,13,78.66327,31.81141,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4574,20121116C2,Depol,EPSC40Plus,19,14,84.4458,38.32098,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4575,20121116C2,Depol,EPSC40Plus,20,15,80.72461,42.01363,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4576,20121116C2,Depol,EPSC40Plus,21,16,87.9474,21.83906,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4577,20121116C2,Depol,EPSC40Plus,22,17,92.59948,39.07976,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4578,20121116C2,Depol,EPSC40Plus,23,18,76.02928,28.80411,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4579,20121116C2,Depol,EPSC40Plus,24,19,73.3864,29.99802,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4580,20121116C2,Depol,EPSC40Plus,25,20,82.71538,37.40575,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4581,20121116C2,Depol,EPSC40Plus,4,1,74.4838,28.55068,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4582,20121116C2,Depol,EPSC40Plus,5,2,79.05326,35.30378,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4583,20121116C2,Depol,EPSC40Plus,6,3,69.68677,24.57711,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4584,20121116C2,Depol,EPSC40Plus,8,4,80.31417,33.63842,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4585,20121116C2,Depol,EPSC40Plus,9,5,93.50306,41.86713,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4586,20121116C2,Depol,EPSC40Plus,10,6,71.68728,37.97427,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4587,20121116C2,Depol,EPSC40Plus,11,7,70.61601,21.5997,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4588,20121116C2,Depol,EPSC40Plus,12,8,81.3406,29.70597,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4589,20121116C2,Depol,EPSC40Plus,14,9,74.34239,39.30193,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4590,20121116C2,Depol,EPSC40Plus,15,10,62.28361,25.92293,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4591,20121116C2,Depol,EPSC40Plus,16,11,89.3467,36.06286,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4592,20121116C2,Depol,EPSC40Plus,17,12,82.76744,21.6848,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4593,20121116C2,Depol,EPSC40Plus,18,13,78.66327,31.81141,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4594,20121116C2,Depol,EPSC40Plus,19,14,84.4458,38.32098,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4595,20121116C2,Depol,EPSC40Plus,20,15,80.72461,42.01363,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4596,20121116C2,Depol,EPSC40Plus,21,16,87.9474,21.83906,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4597,20121116C2,Depol,EPSC40Plus,22,17,92.59948,39.07976,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4598,20121116C2,Depol,EPSC40Plus,23,18,76.02928,28.80411,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4599,20121116C2,Depol,EPSC40Plus,24,19,73.3864,29.99802,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4600,20121116C2,Depol,EPSC40Plus,25,20,82.71538,37.40575,79.2968355,32.273115,0.0955025892,0.0487258108,,,,
4601,20121116C2,Depol,EPSC70MinusPost,1,1,-257.6598,-10.79474,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4602,20121116C2,Depol,EPSC70MinusPost,2,2,-269.8641,-4.664636,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4603,20121116C2,Depol,EPSC70MinusPost,3,3,-297.453,-6.404006,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4604,20121116C2,Depol,EPSC70MinusPost,4,4,-352.2822,-11.05132,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4605,20121116C2,Depol,EPSC70MinusPost,5,5,-283.1671,-7.433656,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4606,20121116C2,Depol,EPSC70MinusPost,6,6,-315.8224,-0.9440434,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4607,20121116C2,Depol,EPSC70MinusPost,8,7,-364.5206,-11.55495,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4608,20121116C2,Depol,EPSC70MinusPost,10,8,-323.5666,-7.730313,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4609,20121116C2,Depol,EPSC70MinusPost,14,9,-386.5486,-8.461565,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4610,20121116C2,Depol,EPSC70MinusPost,15,10,-361.5487,-16.22702,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4611,20121116C2,Depol,EPSC70MinusPost,16,11,-352.8842,-7.164365,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4612,20121116C2,Depol,EPSC70MinusPost,17,12,-382.2114,-8.422067,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4613,20121116C2,Depol,EPSC70MinusPost,18,13,-460.7177,-6.860462,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4614,20121116C2,Depol,EPSC70MinusPost,19,14,-425.463,-19.31198,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4615,20121116C2,Depol,EPSC70MinusPost,20,15,-436.5968,-12.25844,-351.3537466667,-9.2855708933,0.0955025892,0.0487258108,,,,
4616,20121116C3,Depol,EPSC70MinusPre,6,1,-250.874,-3.683731,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4617,20121116C3,Depol,EPSC70MinusPre,7,2,-181.6491,-4.102181,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4618,20121116C3,Depol,EPSC70MinusPre,8,3,-223.0536,-5.590303,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4619,20121116C3,Depol,EPSC70MinusPre,9,4,-239.9882,-3.949032,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4620,20121116C3,Depol,EPSC70MinusPre,10,5,-217.181,-6.221611,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4621,20121116C3,Depol,EPSC70MinusPre,11,6,-236.4557,-5.166742,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4622,20121116C3,Depol,EPSC70MinusPre,12,7,-208.9466,-6.157482,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4623,20121116C3,Depol,EPSC70MinusPre,13,8,-197.079,-3.616177,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4624,20121116C3,Depol,EPSC70MinusPre,14,9,-262.9794,-3.663438,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4625,20121116C3,Depol,EPSC70MinusPre,15,10,-265.3654,-5.948587,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4626,20121116C3,Depol,EPSC70MinusPre,16,11,-278.9355,-4.879744,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4627,20121116C3,Depol,EPSC70MinusPre,17,12,-158.7859,-5.396613,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4628,20121116C3,Depol,EPSC70MinusPre,18,13,-224.937,-6.606087,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4629,20121116C3,Depol,EPSC70MinusPre,19,14,-187.7196,-3.102955,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4630,20121116C3,Depol,EPSC70MinusPre,20,15,-235.7533,-4.206216,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4631,20121116C3,Depol,EPSC70MinusPre,21,16,-226.5207,-4.712373,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4632,20121116C3,Depol,EPSC70MinusPre,22,17,-324.3484,-4.070714,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4633,20121116C3,Depol,EPSC70MinusPre,23,18,-178.8825,-6.457662,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4634,20121116C3,Depol,EPSC70MinusPre,24,19,-191.705,-4.837532,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4635,20121116C3,Depol,EPSC70MinusPre,25,20,-313.1359,-4.541821,-230.21479,-4.84555005,0.1318866748,0.0672891198,,,,
4636,20121116C3,Depol,EPSC40Plus,6,1,32.18495,8.395273,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4637,20121116C3,Depol,EPSC40Plus,7,2,77.62785,37.52542,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4638,20121116C3,Depol,EPSC40Plus,8,3,68.95932,18.8811,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4639,20121116C3,Depol,EPSC40Plus,9,4,96.29649,27.71693,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4640,20121116C3,Depol,EPSC40Plus,10,5,71.94242,30.60687,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4641,20121116C3,Depol,EPSC40Plus,11,6,79.65811,28.13395,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4642,20121116C3,Depol,EPSC40Plus,12,7,80.18815,26.7785,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4643,20121116C3,Depol,EPSC40Plus,13,8,128.7292,48.79927,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4644,20121116C3,Depol,EPSC40Plus,14,9,85.66802,19.39882,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4645,20121116C3,Depol,EPSC40Plus,15,10,102.486,38.88842,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4646,20121116C3,Depol,EPSC40Plus,16,11,139.6807,44.75626,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4647,20121116C3,Depol,EPSC40Plus,17,12,89.1946,38.98007,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4648,20121116C3,Depol,EPSC40Plus,18,13,102.1512,22.60878,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4649,20121116C3,Depol,EPSC40Plus,19,14,82.47123,25.79512,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4650,20121116C3,Depol,EPSC40Plus,20,15,91.96705,27.44154,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4651,20121116C3,Depol,EPSC40Plus,21,16,102.1967,27.76255,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4652,20121116C3,Depol,EPSC40Plus,22,17,109.6824,25.35205,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4653,20121116C3,Depol,EPSC40Plus,23,18,84.62241,40.42587,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4654,20121116C3,Depol,EPSC40Plus,24,19,106.4514,43.7966,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4655,20121116C3,Depol,EPSC40Plus,25,20,96.07689,25.20187,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4656,20121116C3,Depol,EPSC40Plus,6,1,32.18495,8.395273,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4657,20121116C3,Depol,EPSC40Plus,7,2,77.62785,37.52542,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4658,20121116C3,Depol,EPSC40Plus,8,3,68.95932,18.8811,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4659,20121116C3,Depol,EPSC40Plus,9,4,96.29649,27.71693,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4660,20121116C3,Depol,EPSC40Plus,10,5,71.94242,30.60687,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4661,20121116C3,Depol,EPSC40Plus,11,6,79.65811,28.13395,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4662,20121116C3,Depol,EPSC40Plus,12,7,80.18815,26.7785,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4663,20121116C3,Depol,EPSC40Plus,13,8,128.7292,48.79927,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4664,20121116C3,Depol,EPSC40Plus,14,9,85.66802,19.39882,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4665,20121116C3,Depol,EPSC40Plus,15,10,102.486,38.88842,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4666,20121116C3,Depol,EPSC40Plus,16,11,139.6807,44.75626,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4667,20121116C3,Depol,EPSC40Plus,17,12,89.1946,38.98007,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4668,20121116C3,Depol,EPSC40Plus,18,13,102.1512,22.60878,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4669,20121116C3,Depol,EPSC40Plus,19,14,82.47123,25.79512,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4670,20121116C3,Depol,EPSC40Plus,20,15,91.96705,27.44154,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4671,20121116C3,Depol,EPSC40Plus,21,16,102.1967,27.76255,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4672,20121116C3,Depol,EPSC40Plus,22,17,109.6824,25.35205,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4673,20121116C3,Depol,EPSC40Plus,23,18,84.62241,40.42587,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4674,20121116C3,Depol,EPSC40Plus,24,19,106.4514,43.7966,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4675,20121116C3,Depol,EPSC40Plus,25,20,96.07689,25.20187,91.4117545,30.36226315,0.1318866748,0.0672891198,,,,
4676,20121116C3,Depol,EPSC70MinusPost,4,1,-172.9201,-2.713721,-188.1999357143,-4.5055853571,0.1318866748,0.0672891198,,,,
4677,20121116C3,Depol,EPSC70MinusPost,5,2,-216.6571,-6.177631,-188.1999357143,-4.5055853571,0.1318866748,0.0672891198,,,,
4678,20121116C3,Depol,EPSC70MinusPost,6,3,-135.6875,-4.308838,-188.1999357143,-4.5055853571,0.1318866748,0.0672891198,,,,
